"","hour","lat","lon","cruise","gyre","haversine"
"1","2016-04-20 00:00:00",21.524,-158.327866666667,"Gradients 1","gyre",-1302736.32947168
"2","2016-04-20 01:00:00",21.6658888888889,-158.323027777778,"Gradients 1","gyre",-1286933.91392013
"3","2016-04-20 02:00:00",21.802385,-158.30565,"Gradients 1","gyre",-1271701.87702724
"4","2016-04-20 03:00:00",21.94321,-158.289675,"Gradients 1","gyre",-1255992.69915836
"5","2016-04-20 04:00:00",22.08163,-158.284815,"Gradients 1","gyre",-1240576.62203294
"6","2016-04-20 05:00:00",22.2205947368421,-158.284431578947,"Gradients 1","gyre",-1225109.90344435
"7","2016-04-20 06:00:00",22.3521941176471,-158.2726,"Gradients 1","gyre",-1210437.57780375
"8","2016-04-20 07:00:00",22.499235,-158.251615,"Gradients 1","gyre",-1194028.37883732
"9","2016-04-20 08:00:00",22.6291352941176,-158.224388235294,"Gradients 1","gyre",-1179517.93042918
"10","2016-04-20 09:00:00",22.774385,-158.20742,"Gradients 1","gyre",-1163321.14175384
"11","2016-04-20 10:00:00",22.9037,-158.185031578947,"Gradients 1","gyre",-1148891.18191204
"12","2016-04-20 11:00:00",23.02544,-158.139595,"Gradients 1","gyre",-1135278.40396859
"13","2016-04-20 12:00:00",23.15224,-158.092765,"Gradients 1","gyre",-1121117.54709147
"14","2016-04-20 13:00:00",23.283765,-158.04224,"Gradients 1","gyre",-1106447.19906759
"15","2016-04-20 14:00:00",23.42024,-158.002795,"Gradients 1","gyre",-1091247.1912211
"16","2016-04-20 15:00:00",23.49715,-157.99032,"Gradients 1","gyre",-1082685.98889317
"17","2016-04-20 16:00:00",23.5004105263158,-157.976878947368,"Gradients 1","gyre",-1082324.9750574
"18","2016-04-20 17:00:00",23.509255,-157.96219,"Gradients 1","gyre",-1081344.36827909
"19","2016-04-20 18:00:00",23.527365,-157.9583,"Gradients 1","gyre",-1079329.7516473
"20","2016-04-20 19:00:00",23.549725,-157.956975,"Gradients 1","gyre",-1076841.16190718
"21","2016-04-20 20:00:00",23.569755,-157.95423,"Gradients 1","gyre",-1074612.53093629
"22","2016-04-20 21:00:00",23.58543,-157.95031,"Gradients 1","gyre",-1072869.27664201
"23","2016-04-20 22:00:00",23.591975,-157.953145,"Gradients 1","gyre",-1072139.47894153
"24","2016-04-20 23:00:00",23.5944,-157.9592,"Gradients 1","gyre",-1071867.16806231
"25","2016-04-21 00:00:00",23.59384,-157.961135,"Gradients 1","gyre",-1071928.82018981
"26","2016-04-21 01:00:00",23.595955,-157.95522,"Gradients 1","gyre",-1071695.58427095
"27","2016-04-21 02:00:00",23.593665,-157.95174,"Gradients 1","gyre",-1071951.94559555
"28","2016-04-21 03:00:00",23.58991,-157.944795,"Gradients 1","gyre",-1072373.14482483
"29","2016-04-21 04:00:00",23.579775,-157.92638,"Gradients 1","gyre",-1073511.90323649
"30","2016-04-21 05:00:00",23.56683,-157.911865,"Gradients 1","gyre",-1074963.33109636
"31","2016-04-21 06:00:00",23.5718,-157.91251,"Gradients 1","gyre",-1074409.58622707
"32","2016-04-21 07:00:00",23.61602,-157.919035,"Gradients 1","gyre",-1069482.27769604
"33","2016-04-21 08:00:00",23.73634,-157.9415,"Gradients 1","gyre",-1056074.5149417
"34","2016-04-21 09:00:00",23.875105,-157.97775,"Gradients 1","gyre",-1040614.08287511
"35","2016-04-21 10:00:00",24.015235,-157.998845,"Gradients 1","gyre",-1025012.62294559
"36","2016-04-21 11:00:00",24.161835,-158.00168,"Gradients 1","gyre",-1008693.19256196
"37","2016-04-21 12:00:00",24.31068,-157.99904,"Gradients 1","gyre",-992123.834197576
"38","2016-04-21 13:00:00",24.46143,-157.99754,"Gradients 1","gyre",-975342.446016068
"39","2016-04-21 14:00:00",24.613795,-158.000315,"Gradients 1","gyre",-958381.222768466
"40","2016-04-21 15:00:00",24.7057,-157.99531,"Gradients 1","gyre",-948150.514369279
"41","2016-04-21 16:00:00",24.8325473684211,-157.998257894737,"Gradients 1","gyre",-934029.835459266
"42","2016-04-21 17:00:00",24.983625,-157.999685,"Gradients 1","gyre",-917211.935540428
"43","2016-04-21 18:00:00",25.132135,-157.99713,"Gradients 1","gyre",-900679.92064376
"44","2016-04-21 19:00:00",25.2773368421053,-157.999057894737,"Gradients 1","gyre",-884516.08707939
"45","2016-04-21 20:00:00",25.41711,-157.999515,"Gradients 1","gyre",-868956.606845128
"46","2016-04-21 21:00:00",25.565295,-157.999925,"Gradients 1","gyre",-852460.726839578
"47","2016-04-21 22:00:00",25.71479,-158.00015,"Gradients 1","gyre",-835819.019646037
"48","2016-04-21 23:00:00",25.862345,-158.000245,"Gradients 1","gyre",-819393.272392998
"49","2016-04-22 00:00:00",26.015065,-158.00011,"Gradients 1","gyre",-802392.55949445
"50","2016-04-22 01:00:00",26.16726,-157.99963,"Gradients 1","gyre",-785450.290363989
"51","2016-04-22 02:00:00",26.3066235294118,-157.999141176471,"Gradients 1","gyre",-769936.416913813
"52","2016-04-22 03:00:00",26.4705210526316,-158.000363157895,"Gradients 1","gyre",-751691.424366246
"53","2016-04-22 04:00:00",26.61147,-157.99966,"Gradients 1","gyre",-736001.059274809
"54","2016-04-22 05:00:00",26.759135,-157.999795,"Gradients 1","gyre",-719563.066199976
"55","2016-04-22 06:00:00",26.9222941176471,-158.000029411765,"Gradients 1","gyre",-701400.276024907
"56","2016-04-22 07:00:00",27.01243,-157.999805,"Gradients 1","gyre",-691366.395762938
"57","2016-04-22 08:00:00",27.21453,-157.999905,"Gradients 1","gyre",-668868.726474965
"58","2016-04-22 09:00:00",27.35688,-157.999855,"Gradients 1","gyre",-653022.397050395
"59","2016-04-22 10:00:00",27.499265,-158.00027,"Gradients 1","gyre",-637172.171702465
"60","2016-04-22 11:00:00",27.642555,-157.99983,"Gradients 1","gyre",-621221.201585849
"61","2016-04-22 12:00:00",27.78681,-158.00005,"Gradients 1","gyre",-605162.808230117
"62","2016-04-22 13:00:00",27.93182,-158.000755,"Gradients 1","gyre",-589020.373234272
"63","2016-04-22 14:00:00",28.071495,-158.000495,"Gradients 1","gyre",-573471.820895667
"64","2016-04-22 15:00:00",28.14135,-157.999625,"Gradients 1","gyre",-565695.597117106
"65","2016-04-22 16:00:00",28.1307526315789,-158.001447368421,"Gradients 1","gyre",-566875.306402777
"66","2016-04-22 17:00:00",28.11745,-158.002465,"Gradients 1","gyre",-568356.180518915
"67","2016-04-22 18:00:00",28.10255,-158.00336,"Gradients 1","gyre",-570014.882598031
"68","2016-04-22 19:00:00",28.086655,-158.00481,"Gradients 1","gyre",-571784.400391711
"69","2016-04-22 20:00:00",28.07205,-158.005785,"Gradients 1","gyre",-573410.303482253
"70","2016-04-22 21:00:00",28.05819,-158.008325,"Gradients 1","gyre",-574953.47625012
"71","2016-04-22 22:00:00",28.044275,-158.01163,"Gradients 1","gyre",-576503.009342952
"72","2016-04-22 23:00:00",28.032265,-158.016275,"Gradients 1","gyre",-577840.981385696
"73","2016-04-23 00:00:00",28.0531,-158.015373684211,"Gradients 1","gyre",-575521.420864086
"74","2016-04-23 01:00:00",28.132975,-158.00236,"Gradients 1","gyre",-566627.941481801
"75","2016-04-23 02:00:00",28.139345,-158.0019,"Gradients 1","gyre",-565918.820568639
"76","2016-04-23 03:00:00",28.14063,-157.99846,"Gradients 1","gyre",-565775.765290832
"77","2016-04-23 04:00:00",28.13976,-158.004285,"Gradients 1","gyre",-565872.742092028
"78","2016-04-23 05:00:00",28.156505,-158.001875,"Gradients 1","gyre",-564008.577436418
"79","2016-04-23 06:00:00",28.2538,-157.997905,"Gradients 1","gyre",-553177.755653206
"80","2016-04-23 07:00:00",28.387845,-157.99592,"Gradients 1","gyre",-538256.039603124
"81","2016-04-23 08:00:00",28.52329,-157.999025,"Gradients 1","gyre",-523178.238004699
"82","2016-04-23 09:00:00",28.665785,-158.000735,"Gradients 1","gyre",-507315.763577071
"83","2016-04-23 10:00:00",28.810035,-158.00089,"Gradients 1","gyre",-491257.929495863
"84","2016-04-23 11:00:00",28.95516,-157.99979,"Gradients 1","gyre",-475102.6815881
"85","2016-04-23 12:00:00",29.1008,-157.998925,"Gradients 1","gyre",-458890.122028808
"86","2016-04-23 13:00:00",29.24733,-158.00066,"Gradients 1","gyre",-442578.469908854
"87","2016-04-23 14:00:00",29.39013,-158.00079,"Gradients 1","gyre",-426682.048763277
"88","2016-04-23 15:00:00",29.454,-157.99462,"Gradients 1","gyre",-419572.378515959
"89","2016-04-23 16:00:00",29.4519368421053,-158.005457894737,"Gradients 1","gyre",-419802.055954912
"90","2016-04-23 17:00:00",29.451315,-158.022915,"Gradients 1","gyre",-419876.605330532
"91","2016-04-23 18:00:00",29.4656,-158.035985,"Gradients 1","gyre",-418294.736937431
"92","2016-04-23 19:00:00",29.589595,-158.023945,"Gradients 1","gyre",-404484.090791437
"93","2016-04-23 20:00:00",29.73133,-158.005335,"Gradients 1","gyre",-388700.161139517
"94","2016-04-23 21:00:00",29.8768,-157.999695,"Gradients 1","gyre",-372506.186811845
"95","2016-04-23 22:00:00",30.02731,-157.99739,"Gradients 1","gyre",-355751.575397014
"96","2016-04-23 23:00:00",30.1794,-157.9977,"Gradients 1","gyre",-338820.978031894
"97","2016-04-24 00:00:00",30.3225388888889,-157.991938888889,"Gradients 1","gyre",-322887.661446371
"98","2016-04-24 01:00:00",30.49352,-157.99708,"Gradients 1","gyre",-303853.355096005
"99","2016-04-24 02:00:00",30.6388666666667,-157.996191666667,"Gradients 1","gyre",-287673.537873146
"100","2016-04-24 03:00:00",30.79828,-158.00011,"Gradients 1","gyre",-269927.501457435
"101","2016-04-24 04:00:00",30.9313388888889,-157.998988888889,"Gradients 1","gyre",-255115.471517567
"102","2016-04-24 05:00:00",31.1030111111111,-157.998716666667,"Gradients 1","gyre",-236005.020377631
"103","2016-04-24 06:00:00",31.2413909090909,-158.001754545455,"Gradients 1","gyre",-220600.682013013
"104","2016-04-24 07:00:00",31.4083083333333,-158.004233333333,"Gradients 1","gyre",-202019.849409389
"105","2016-04-24 08:00:00",31.5518538461538,-158.006407692308,"Gradients 1","gyre",-186041.017877188
"106","2016-04-24 09:00:00",31.71506,-158.00936,"Gradients 1","gyre",-167874.317406262
"107","2016-04-24 10:00:00",31.8637894736842,-158.001057894737,"Gradients 1","gyre",-151315.561484227
"108","2016-04-24 11:00:00",32.02455,-157.99902,"Gradients 1","gyre",-133419.781259166
"109","2016-04-24 12:00:00",32.18401,-158.00255,"Gradients 1","gyre",-115668.988955917
"110","2016-04-24 13:00:00",32.345705,-157.998785,"Gradients 1","gyre",-97669.0049696649
"111","2016-04-24 14:00:00",32.508275,-157.99527,"Gradients 1","gyre",-79572.9602439128
"112","2016-04-24 15:00:00",32.583175,-157.998375,"Gradients 1","gyre",-71234.06165753
"113","2016-04-24 16:00:00",32.5847157894737,-157.989884210526,"Gradients 1","gyre",-71068.6739077637
"114","2016-04-24 17:00:00",32.60139,-157.98338,"Gradients 1","gyre",-69223.651228813
"115","2016-04-24 18:00:00",32.618175,-157.97618,"Gradients 1","gyre",-67374.5087270416
"116","2016-04-24 19:00:00",32.635695,-157.970135,"Gradients 1","gyre",-65446.9323495176
"117","2016-04-24 20:00:00",32.65432,-157.966445,"Gradients 1","gyre",-63391.6567670879
"118","2016-04-24 21:00:00",32.673515,-157.95981,"Gradients 1","gyre",-61292.4135175345
"119","2016-04-24 22:00:00",32.69241,-157.951515,"Gradients 1","gyre",-59247.2848636724
"120","2016-04-24 23:00:00",32.712025,-157.940355,"Gradients 1","gyre",-57162.497431664
"121","2016-04-25 00:00:00",32.71729,-157.92364,"Gradients 1","gyre",-56754.1664667403
"122","2016-04-25 01:00:00",32.699525,-157.97835,"Gradients 1","gyre",-58316.9609826686
"123","2016-04-25 02:00:00",32.69106,-157.983345,"Gradients 1","gyre",-59244.6357489019
"124","2016-04-25 03:00:00",32.677405,-157.98851,"Gradients 1","gyre",-60753.7529146022
"125","2016-04-25 04:00:00",32.66655,-157.998115,"Gradients 1","gyre",-61952.8878010594
"126","2016-04-25 05:00:00",32.699745,-157.998325,"Gradients 1","gyre",-58257.5970314728
"127","2016-04-25 06:00:00",32.8007375,-157.999125,"Gradients 1","gyre",-47015.023803679
"128","2016-04-25 07:00:00",32.9365631578947,-157.998357894737,"Gradients 1","gyre",-31895.2789866616
"129","2016-04-25 08:00:00",33.08426,-157.999615,"Gradients 1","gyre",-15453.4144566746
"130","2016-04-25 09:00:00",33.22308,-158.000005,"Gradients 1","zero",0
"131","2016-04-25 10:00:00",33.360605,-158.000215,"Gradients 1","not",15309.2254420521
"132","2016-04-25 11:00:00",33.504065,-158.000055,"Gradients 1","not",31279.1074659885
"133","2016-04-25 12:00:00",33.6539764705882,-158.004517647059,"Gradients 1","not",47969.0073606452
"134","2016-04-25 13:00:00",33.8071,-158.00082,"Gradients 1","not",65012.8530160156
"135","2016-04-25 14:00:00",33.96609,-158.00293,"Gradients 1","not",82711.9395320568
"136","2016-04-25 15:00:00",34.05883,-158.00206,"Gradients 1","not",93035.4593544034
"137","2016-04-25 16:00:00",34.0648473684211,-158.002715789474,"Gradients 1","not",93705.4515526179
"138","2016-04-25 17:00:00",34.17379,-158.00161,"Gradients 1","not",105832.657476168
"139","2016-04-25 18:00:00",34.33261,-157.999525,"Gradients 1","not",123512.322604649
"140","2016-04-25 19:00:00",34.49111,-157.997305,"Gradients 1","not",141156.674560105
"141","2016-04-25 20:00:00",34.64266,-157.99914,"Gradients 1","not",158026.942933049
"142","2016-04-25 21:00:00",34.78914,-157.998505,"Gradients 1","not",174333.056697861
"143","2016-04-25 22:00:00",34.927995,-157.999865,"Gradients 1","not",189790.270084742
"144","2016-04-25 23:00:00",35.0654052631579,-157.999252631579,"Gradients 1","not",205086.721881926
"145","2016-04-26 00:00:00",35.201135,-158.00016,"Gradients 1","not",220196.075823293
"146","2016-04-26 01:00:00",35.34107,-157.999445,"Gradients 1","not",235773.57393026
"147","2016-04-26 02:00:00",35.48417,-158.00584,"Gradients 1","not",251703.958492241
"148","2016-04-26 03:00:00",35.62605,-158.00739,"Gradients 1","not",267498.256026687
"149","2016-04-26 04:00:00",35.771945,-158.00315,"Gradients 1","not",283738.500548668
"150","2016-04-26 05:00:00",35.925605,-158.00293,"Gradients 1","not",300843.826265791
"151","2016-04-26 06:00:00",36.08384,-157.99943,"Gradients 1","not",318458.350832471
"152","2016-04-26 07:00:00",36.243035,-157.99992,"Gradients 1","not",336179.852908484
"153","2016-04-26 08:00:00",36.39026,-157.99722,"Gradients 1","not",352568.956688473
"154","2016-04-26 09:00:00",36.5864428571429,-157.98685,"Gradients 1","not",374409.765382041
"155","2016-04-26 10:00:00",36.7240277777778,-157.985572222222,"Gradients 1","not",389725.945844874
"156","2016-04-26 11:00:00",36.86705,-157.991265,"Gradients 1","not",405645.666271495
"157","2016-04-26 12:00:00",37.013415,-157.999025,"Gradients 1","not",421938.17156335
"158","2016-04-26 13:00:00",37.1352,-157.99782,"Gradients 1","not",435495.251657065
"159","2016-04-26 14:00:00",37.24165,-157.9994875,"Gradients 1","not",447345.168589404
"160","2016-04-26 15:00:00",37.2978153846154,-157.993930769231,"Gradients 1","not",453597.803806415
"161","2016-04-26 16:00:00",37.2932117647059,-157.979341176471,"Gradients 1","not",453088.884805434
"162","2016-04-26 17:00:00",37.3374153846154,-157.981223076923,"Gradients 1","not",458008.896780516
"163","2016-04-26 18:00:00",37.4614454545455,-158.001618181818,"Gradients 1","not",471812.706909353
"164","2016-04-26 19:00:00",37.5576,-158.002864285714,"Gradients 1","not",482516.6289199
"165","2016-04-26 20:00:00",37.6799357142857,-158.000935714286,"Gradients 1","not",496134.915822873
"166","2016-04-26 21:00:00",37.7861333333333,-157.999991666667,"Gradients 1","not",507956.773530647
"167","2016-04-26 22:00:00",37.8618642857143,-157.998692857143,"Gradients 1","not",516387.118244294
"168","2016-04-26 23:00:00",37.7992,-157.99746,"Gradients 1","not",509411.400338804
"169","2016-04-27 00:00:00",37.7277357142857,-157.998907142857,"Gradients 1","not",501455.990177089
"170","2016-04-27 01:00:00",37.6524642857143,-157.998428571429,"Gradients 1","not",493076.823917011
"171","2016-04-27 02:00:00",37.5789545454545,-157.998854545455,"Gradients 1","not",484893.747582626
"172","2016-04-27 03:00:00",37.5001375,-157.99995,"Gradients 1","not",476119.863019702
"173","2016-04-27 04:00:00",37.4225363636364,-157.999454545455,"Gradients 1","not",467481.34667903
"174","2016-04-27 05:00:00",37.3385875,-157.999575,"Gradients 1","not",458136.200920536
"175","2016-04-27 06:00:00",37.2955,-158.000833333333,"Gradients 1","not",453339.726942386
"176","2016-04-27 07:00:00",37.15885,-157.99975,"Gradients 1","not",438127.912893007
"177","2016-04-27 08:00:00",37.0945666666667,-158.000046666667,"Gradients 1","not",430971.924362952
"178","2016-04-27 09:00:00",37.02353,-157.999925,"Gradients 1","not",423064.158847944
"179","2016-04-27 10:00:00",36.940795,-157.99992,"Gradients 1","not",413854.140786889
"180","2016-04-27 11:00:00",36.850875,-158.0012125,"Gradients 1","not",403844.30708714
"181","2016-04-27 12:00:00",36.7208789473684,-157.999694736842,"Gradients 1","not",389373.198746078
"182","2016-04-27 13:00:00",36.59348,-158.00018,"Gradients 1","not",375191.212109531
"183","2016-04-27 14:00:00",36.541705,-158.00045,"Gradients 1","not",369427.647367292
"184","2016-04-27 15:00:00",36.5688105263158,-158.005389473684,"Gradients 1","not",372445.342759305
"185","2016-04-27 16:00:00",36.5692631578947,-158.004215789474,"Gradients 1","not",372495.603501802
"186","2016-04-27 17:00:00",36.5898058823529,-157.993447058824,"Gradients 1","not",374782.688702381
"187","2016-04-27 18:00:00",36.61127,-157.979355,"Gradients 1","not",377176.292096761
"188","2016-04-27 19:00:00",36.63189,-157.96115,"Gradients 1","not",379483.55129439
"189","2016-04-27 20:00:00",36.6490210526316,-157.941636842105,"Gradients 1","not",381411.182407532
"190","2016-04-27 21:00:00",36.6601529411765,-157.921711764706,"Gradients 1","not",382679.85808086
"191","2016-04-27 22:00:00",36.66623,-157.907535,"Gradients 1","not",383382.500450786
"192","2016-04-27 23:00:00",36.67087,-157.897415,"Gradients 1","not",383920.282079041
"193","2016-04-28 00:00:00",36.6691055555556,-157.892661111111,"Gradients 1","not",383734.745188101
"194","2016-04-28 01:00:00",36.6610157894737,-157.895563157895,"Gradients 1","not",382827.823980933
"195","2016-04-28 02:00:00",36.5847,-157.983623529412,"Gradients 1","not",374216.812967544
"196","2016-04-28 03:00:00",36.5654923076923,-158.0053,"Gradients 1","not",372075.94999002
"197","2016-04-28 04:00:00",36.57178125,-158.00095,"Gradients 1","not",372775.727946716
"198","2016-04-28 05:00:00",36.5714333333333,-158.001586666667,"Gradients 1","not",372737.01601722
"199","2016-04-28 06:00:00",36.5721266666667,-158.000853333333,"Gradients 1","not",372814.177616369
"200","2016-04-28 07:00:00",36.5185,-157.9866375,"Gradients 1","not",366846.50652108
"201","2016-04-28 08:00:00",36.3701266666667,-158.0016,"Gradients 1","not",350327.662758982
"202","2016-04-28 09:00:00",36.2419277777778,-157.999738888889,"Gradients 1","not",336056.598285953
"208","2016-04-28 15:00:00",35.46325625,-157.99250625,"Gradients 1","not",249376.23161878
"209","2016-04-28 16:00:00",35.4758357142857,-157.980035714286,"Gradients 1","not",250782.332720291
"210","2016-04-28 17:00:00",35.48695,-157.969315,"Gradients 1","not",252028.632756113
"211","2016-04-28 18:00:00",35.50174,-157.95635,"Gradients 1","not",253690.979869901
"212","2016-04-28 19:00:00",35.51959,-157.9426,"Gradients 1","not",255700.712804843
"213","2016-04-28 20:00:00",35.5370105263158,-157.927657894737,"Gradients 1","not",257671.282248076
"215","2016-04-28 22:00:00",35.5684,-157.8765,"Gradients 1","not",261326.108066596
"216","2016-04-28 23:00:00",35.57396,-157.866653333333,"Gradients 1","not",261985.159960846
"217","2016-04-29 00:00:00",35.622645,-157.958415,"Gradients 1","not",267145.643788662
"218","2016-04-29 01:00:00",35.756647368421,-158.000242105263,"Gradients 1","not",282035.430181792
"219","2016-04-29 02:00:00",35.9284363636364,-158.000045454545,"Gradients 1","not",301158.892837163
"220","2016-04-29 03:00:00",36.1194,-158.00046,"Gradients 1","not",322416.870263986
"221","2016-04-29 04:00:00",36.22623125,-157.99840625,"Gradients 1","not",334309.299908182
"222","2016-04-29 05:00:00",36.4221875,-158.002575,"Gradients 1","not",356123.095286964
"225","2016-04-29 08:00:00",36.53425,-157.953,"Gradients 1","not",368622.735890339
"226","2016-04-29 09:00:00",36.49042,-157.955825,"Gradients 1","not",363740.998934409
"227","2016-04-29 10:00:00",36.4191684210526,-157.961584210526,"Gradients 1","not",355804.24925525
"228","2016-04-29 11:00:00",36.3786666666667,-157.969666666667,"Gradients 1","not",351289.240544919
"229","2016-04-29 12:00:00",36.2703571428571,-157.994657142857,"Gradients 1","not",339221.692336051
"230","2016-04-29 13:00:00",36.2195916666667,-157.998425,"Gradients 1","not",333570.184198459
"231","2016-04-29 14:00:00",36.1504166666667,-158.001658333333,"Gradients 1","not",325869.662237005
"232","2016-04-29 15:00:00",36.0795,-157.9989,"Gradients 1","not",317975.235984515
"233","2016-04-29 16:00:00",36.0070263157895,-157.999778947368,"Gradients 1","not",309907.486961134
"234","2016-04-29 17:00:00",35.93548,-158.00081,"Gradients 1","not",301942.995838045
"235","2016-04-29 18:00:00",35.86272,-157.996505,"Gradients 1","not",293843.555858351
"236","2016-04-29 19:00:00",35.785465,-157.992835,"Gradients 1","not",285244.151474315
"237","2016-04-29 20:00:00",35.696885,-157.99776,"Gradients 1","not",275382.78998551
"238","2016-04-29 21:00:00",35.602265,-158.001685,"Gradients 1","not",264849.707626852
"239","2016-04-29 22:00:00",35.50571,-158.00129,"Gradients 1","not",254101.236695963
"240","2016-04-29 23:00:00",35.408765,-157.99974,"Gradients 1","not",243309.342454097
"241","2016-04-30 00:00:00",35.309465,-158.00199,"Gradients 1","not",232255.387572351
"242","2016-04-30 01:00:00",35.193245,-158.001395,"Gradients 1","not",219317.801901818
"243","2016-04-30 02:00:00",35.035865,-158.004585,"Gradients 1","not",201798.744343095
"244","2016-04-30 03:00:00",34.87058,-158.002125,"Gradients 1","not",183398.96531021
"245","2016-04-30 04:00:00",34.706455,-158.000865,"Gradients 1","not",165128.568742499
"246","2016-04-30 05:00:00",34.550535,-158.00087,"Gradients 1","not",147771.636268774
"247","2016-04-30 06:00:00",34.39641,-158.00613,"Gradients 1","not",130615.726653181
"248","2016-04-30 07:00:00",34.24362,-158.01104,"Gradients 1","not",113610.585977189
"249","2016-04-30 08:00:00",34.09973,-158.006745,"Gradients 1","not",97590.2296212854
"250","2016-04-30 09:00:00",33.955455,-158.000635,"Gradients 1","not",81527.6330007705
"251","2016-04-30 10:00:00",33.8077,-157.997095,"Gradients 1","not",65080.1611120968
"252","2016-04-30 11:00:00",33.648505,-158.00018,"Gradients 1","not",47358.0971609984
"253","2016-04-30 12:00:00",33.48532,-158.006235,"Gradients 1","not",29198.1703289249
"254","2016-04-30 13:00:00",33.32588,-158.005835,"Gradients 1","not",11456.499700632
"255","2016-04-30 14:00:00",33.1674411764706,-158.000135294118,"Gradients 1","gyre",-6193.69739592669
"256","2016-04-30 15:00:00",33.091995,-158.00853,"Gradients 1","gyre",-14613.9268197052
"257","2016-04-30 16:00:00",33.0602166666667,-158.018083333333,"Gradients 1","gyre",-18208.0051705593
"258","2016-04-30 17:00:00",32.9165588235294,-158.013652941176,"Gradients 1","gyre",-34145.5254037134
"259","2016-04-30 18:00:00",32.8218,-158.00206,"Gradients 1","gyre",-44670.6970529851
"260","2016-04-30 19:00:00",32.5700333333333,-157.9829,"Gradients 1","gyre",-72714.4007928032
"261","2016-04-30 20:00:00",32.4871842105263,-157.982363157895,"Gradients 1","gyre",-81936.1542063314
"262","2016-04-30 21:00:00",32.33101,-157.985575,"Gradients 1","gyre",-99313.9615541511
"263","2016-04-30 22:00:00",32.18253,-157.99386,"Gradients 1","gyre",-115834.926305259
"264","2016-04-30 23:00:00",32.036505,-158.004375,"Gradients 1","gyre",-132089.56008235
"265","2016-05-01 00:00:00",31.8931842105263,-158.008089473684,"Gradients 1","gyre",-148045.265112169
"266","2016-05-01 01:00:00",31.741495,-158.002045,"Gradients 1","gyre",-164929.399004292
"267","2016-05-01 02:00:00",31.58305,-157.99937,"Gradients 1","gyre",-182567.314239276
"268","2016-05-01 03:00:00",31.4541923076923,-158.000038461538,"Gradients 1","gyre",-196911.677203328
"269","2016-05-01 04:00:00",31.29443125,-158.00011875,"Gradients 1","gyre",-214696.197036064
"270","2016-05-01 05:00:00",31.1282277777778,-157.999622222222,"Gradients 1","gyre",-233197.88545328
"271","2016-05-01 06:00:00",30.9862,-157.994188888889,"Gradients 1","gyre",-249008.946362409
"272","2016-05-01 07:00:00",30.83994,-157.990115,"Gradients 1","gyre",-265291.572593073
"273","2016-05-01 08:00:00",30.68903,-157.99857,"Gradients 1","gyre",-282089.188193364
"274","2016-05-01 09:00:00",30.52749,-158.00473,"Gradients 1","gyre",-300072.03849268
"275","2016-05-01 10:00:00",30.3556666666667,-158.00188,"Gradients 1","gyre",-319199.041442279
"276","2016-05-01 11:00:00",30.216935,-158.00022,"Gradients 1","gyre",-334642.531269721
"277","2016-05-01 12:00:00",30.06427,-158.00016,"Gradients 1","gyre",-351637.121019348
"278","2016-05-01 13:00:00",29.911295,-158.00316,"Gradients 1","gyre",-368666.341190993
"279","2016-05-01 14:00:00",29.763215,-158.000115,"Gradients 1","gyre",-385150.410154914
"280","2016-05-01 15:00:00",29.704275,-158.00205,"Gradients 1","gyre",-391711.628897093
"281","2016-05-01 16:00:00",29.7014473684211,-158.017157894737,"Gradients 1","gyre",-392029.732435966
"282","2016-05-01 17:00:00",29.61941,-158.009585,"Gradients 1","gyre",-401159.740924679
"283","2016-05-01 18:00:00",29.46934,-157.99984,"Gradients 1","gyre",-417864.425664564
"284","2016-05-01 19:00:00",29.316645,-158.00167,"Gradients 1","gyre",-434862.383850324
"285","2016-05-01 20:00:00",29.181175,-158.001355,"Gradients 1","gyre",-449942.824780168
"286","2016-05-01 21:00:00",29.1573,-158.0006,"Gradients 1","gyre",-452600.562821044
"287","2016-05-01 22:00:00",29.1573,-158.0006,"Gradients 1","gyre",-452600.562821044
"288","2016-05-01 23:00:00",29.1573,-158.0006,"Gradients 1","gyre",-452600.562821044
"289","2016-05-02 00:00:00",29.1573,-158.0006,"Gradients 1","gyre",-452600.562821044
"290","2016-05-02 01:00:00",29.1573,-158.0006,"Gradients 1","gyre",-452600.562821044
"291","2016-05-02 02:00:00",28.7031789473684,-158.000610526316,"Gradients 1","gyre",-503153.086931403
"292","2016-05-02 03:00:00",28.0780789473684,-158.0002,"Gradients 1","gyre",-572738.897613837
"293","2016-05-02 04:00:00",27.91807,-158.000705,"Gradients 1","gyre",-590551.015658841
"294","2016-05-02 05:00:00",27.76117,-158.000285,"Gradients 1","gyre",-608017.040551003
"295","2016-05-02 06:00:00",27.596265,-158.003815,"Gradients 1","gyre",-626374.287214104
"296","2016-05-02 07:00:00",27.514475,-158.01491,"Gradients 1","gyre",-635480.611472816
"297","2016-05-02 08:00:00",27.26774,-158.022585,"Gradients 1","gyre",-662948.966012744
"298","2016-05-02 09:00:00",27.102665,-158.01502,"Gradients 1","gyre",-681323.010952807
"299","2016-05-02 10:00:00",26.950825,-157.998345,"Gradients 1","gyre",-698224.250996496
"300","2016-05-02 11:00:00",26.80578,-157.997795,"Gradients 1","gyre",-714370.599963224
"301","2016-05-02 12:00:00",26.6641722222222,-157.999088888889,"Gradients 1","gyre",-730134.279318221
"302","2016-05-02 13:00:00",26.5054,-157.99607,"Gradients 1","gyre",-747808.813176668
"303","2016-05-02 14:00:00",26.3543684210526,-158.000205263158,"Gradients 1","gyre",-764621.475618482
