"","date","pop","cruise","Qc_mean","data_day","estimate","std.error","p.value","Cfix_norm","Cfix_se","Cmax","Cmin","month","day","doy","year","salinity","temp","SiO4","NO3_NO2","PO4"
"173","2017-09-06","picoeuk","KM1713",0.507732868976148,7,0.00633685600651687,0.000462308478006316,1.3223122038853e-32,0.0124806889482953,0.000910534862433802,0.0133912238107291,0.0115701540858615,9,2017-09-06,249,"2017",32.6376631200159,12.0583243680223,NA,NA,NA
"174","2017-09-07","picoeuk","KM1713",0.574648332095972,7,0.0098080060725772,0.00059039584576283,6.80263318076859e-51,0.0170678404943828,0.00102740374031787,0.0180952442347007,0.016040436754065,9,2017-09-07,250,"2017",32.6332171671761,12.0901061765683,NA,NA,NA
"175","2017-09-07","synecho","KM1713",0.21868361928862,7,0.00263032694803719,9.25194281076373e-05,1.24829569236107e-111,0.0120280017158746,0.000423074340952486,0.0124510760568271,0.0116049273749221,9,2017-09-07,250,"2017",32.6332171671761,12.0901061765683,NA,NA,NA
"176","2017-09-08","synecho","KM1713",0.197934694804722,7,0.0129990253394456,0.000301006924733179,5.98239304718197e-164,0.065673303774612,0.00152073857001243,0.0671940423446244,0.0641525652045996,9,2017-09-08,251,"2017",32.5778547129187,12.6574759662414,NA,NA,NA
"177","2017-09-08","picoeuk","KM1713",0.531216540360138,7,0.00544067654289528,0.000508250810273127,4.99512544791506e-24,0.0102419185577444,0.000956767667528873,0.0111986862252733,0.00928515089021553,9,2017-09-08,251,"2017",32.5778547129187,12.6574759662414,NA,NA,NA
"178","2017-09-10","synecho","KM1713",0.283406604090217,7,0.000962446662282276,7.72754201167562e-05,1.28349183018544e-30,0.00339599236006476,0.00027266626465824,0.00366865862472301,0.00312332609540652,9,2017-09-10,253,"2017",32.4227243615984,13.780122782208,0.224112637548041,10.4609203338667,1.09665254751667
"179","2017-09-11","picoeuk","KM1713",0.436256784995489,7,0.00820103804225163,0.000254330538746745,5.94121629800371e-131,0.0187986486957135,0.000582983571818545,0.0193816322675321,0.018215665123895,9,2017-09-11,254,"2017",32.4236593851215,13.8899888714575,0.223369724236134,10.438559373225,1.09504855672354
"180","2017-09-11","synecho","KM1713",0.28046778095846,7,0.00230499895861611,0.000144404660887298,9.79895777936274e-48,0.0082184090833503,0.000514870764812327,0.00873327984816262,0.00770353831853797,9,2017-09-11,254,"2017",32.4236593851215,13.8899888714575,0.223369724236134,10.438559373225,1.09504855672354
"181","2017-09-12","synecho","KM1713",0.229254692676735,7,0.00208219843298189,0.000110078252938462,3.37851775024645e-65,0.00908246809986978,0.000480157032570232,0.00956262513244001,0.00860231106729954,9,2017-09-12,255,"2017",32.4349348431382,13.9990550744809,0.210805260003329,9.86448260043578,1.04441236408149
"182","2017-09-12","picoeuk","KM1713",0.435930470364291,7,0.00938750337215165,0.000106402147769511,0,0.021534405163986,0.000244080547250103,0.0217784857112361,0.0212903246167359,9,2017-09-12,255,"2017",32.4349348431382,13.9990550744809,0.210805260003329,9.86448260043578,1.04441236408149
"183","2017-09-13","picoeuk","KM1713",0.428549341540087,7,0.00693497604355601,0.00011800678568113,0,0.0161824447533478,0.000275363357827237,0.016457808111175,0.0159070813955205,9,2017-09-13,256,"2017",32.515531685633,13.993461041963,0.204909293462805,9.25484454100862,0.992111708624145
"184","2017-09-13","synecho","KM1713",0.265242558593795,7,0.00463848009612919,4.89473715970915e-05,0,0.0174876917215716,0.000184538152009202,0.0176722298735808,0.0173031535695624,9,2017-09-13,256,"2017",32.515531685633,13.993461041963,0.204909293462805,9.25484454100862,0.992111708624145
"185","2017-09-14","picoeuk","KM1713",0.433703774640418,6,0.00504481731373622,0.00010302424398962,0,0.0116319423733834,0.00023754518640064,0.0118694875597841,0.0113943971869828,9,2017-09-14,257,"2017",32.5086168667231,14.0470654937853,0.203605012465931,9.13179773438162,0.982324397391677
